"time","Output(1,1)","Output(1,2)","Output(1,3)","Output(2,1)","Output(2,2)","Output(2,3)","Output(3,1)","Output(3,2)","Output(3,3)"
2.8599999999999830,1.2778859258166029,2.5557718516332057,3.8336577774498091,5.1115437032664115,6.3894296290830148,7.6673155548996181,8.9452014807162215,10.2230874065328230,11.5009733323494263
2.8699999999999828,1.2682660509296346,2.5365321018592693,3.8047981527889041,5.0730642037185385,6.3413302546481729,7.6095963055778082,8.8778623565074426,10.1461284074370770,11.4143944583667114
2.8799999999999826,1.2586193496611275,2.5172386993222551,3.7758580489833826,5.0344773986445102,6.2930967483056381,7.5517160979667652,8.8103354476278923,10.0689547972890203,11.3275741469501483
2.8899999999999824,1.2489467866731698,2.4978935733463397,3.7468403600195090,4.9957871466926793,6.2447339333658487,7.4936807200390181,8.7426275067121892,9.9915742933853586,11.2405210800585280
2.8999999999999821,1.2392493292139997,2.4784986584279993,3.7177479876419990,4.9569973168559986,6.1962466460699979,7.4354959752839980,8.6747453044979981,9.9139946337119973,11.1532439629259965
2.9099999999999819,1.2295279470212819,2.4590558940425638,3.6885838410638456,4.9181117880851275,6.1476397351064094,7.3771676821276913,8.6066956291489731,9.8362235761702550,11.0657515231915369
2.9199999999999817,1.2197836122251347,2.4395672244502693,3.6593508366754044,4.8791344489005386,6.0989180611256737,7.3187016733508088,8.5384852855759430,9.7582688978010772,10.9780525100262132
2.9299999999999815,1.2100172992509175,2.4200345985018350,3.6300518977527521,4.8400691970036700,6.0500864962545871,7.2601037955055041,8.4701210947564221,9.6801383940073400,10.8901556932582562
2.9399999999999813,1.2002299847217888,2.4004599694435775,3.6006899541653663,4.8009199388871551,6.0011499236089438,7.2013799083307326,8.4016098930525214,9.6018398777743101,10.8020698624960989
2.9499999999999811,1.1904226473610457,2.3808452947220915,3.5712679420831375,4.7616905894441830,5.9521132368052285,7.1425358841662749,8.3329585315273214,9.5233811788883660,10.7138038262494124
2.9599999999999809,1.1805962678942516,2.3611925357885033,3.5417888036827554,4.7223850715770066,5.9029813394712587,7.0835776073655108,8.2641738752597611,9.4447701431540132,10.6253664110482653
2.9699999999999807,1.1707518289511647,2.3415036579023294,3.5122554868534936,4.6830073158046588,5.8537591447558226,7.0245109737069873,8.1952628026581529,9.3660146316093176,10.5367664605604823
2.9799999999999804,1.1608903149674750,2.3217806299349499,3.4826709449024253,4.6435612598698999,5.8044515748373753,6.9653418898048507,8.1262322047723252,9.2871225197397997,10.4480128347072760
2.9899999999999802,1.1510127120863636,2.3020254241727272,3.4530381362590910,4.6040508483454543,5.7550635604318181,6.9060762725181819,8.0570889846045457,9.2081016966909086,10.3591144087772733
2.9999999999999800,1.1411200080598869,2.2822400161197738,3.4233600241796611,4.5644800322395476,5.7056000402994353,6.8467200483593222,7.9878400564192091,9.1289600644790951,10.2700800725389829
3.0099999999999798,1.1312131921502040,2.2624263843004080,3.3936395764506120,4.5248527686008160,5.6560659607510200,6.7872791529012240,7.9184923450514280,9.0497055372016320,10.1809187293518359
3.0199999999999796,1.1212932550306500,2.2425865100613001,3.3638797650919501,4.4851730201226001,5.6064662751532506,6.7277595301839002,7.8490527852145497,8.9703460402452002,10.0916392952758507
3.0299999999999794,1.1113611886866703,2.2227223773733407,3.3340835660600110,4.4454447547466813,5.5568059434333517,6.6681671321200220,7.7795283208066923,8.8908895094933627,10.0022506981800330
3.0399999999999792,1.1014179863166227,2.2028359726332454,3.3042539589498681,4.4056719452664908,5.5070899315831134,6.6085079178997361,7.7099259042163588,8.8113438905329815,9.9127618768496042
3.0499999999999790,1.0914646422324581,2.1829292844649162,3.2743939266973738,4.3658585689298324,5.4573232111622900,6.5487878533947477,7.6402524956272062,8.7317171378596647,9.8231817800921224
3.0599999999999787,1.0815021517602903,2.1630043035205806,3.2445064552808711,4.3260086070411612,5.4075107588014522,6.4890129105617422,7.5705150623220323,8.6520172140823224,9.7335193658426142
3.0699999999999785,1.0715315111408650,2.1430630222817300,3.2145945334225949,4.2861260445634599,5.3576575557043249,6.4291890668451899,7.5007205779860548,8.5722520891269198,9.6437836002677848
3.0799999999999783,1.0615537174299348,2.1231074348598695,3.1846611522898045,4.2462148697197390,5.3077685871496740,6.3693223045796090,7.4308760220095440,8.4924297394394781,9.5539834568694140
3.0899999999999781,1.0515697683985563,2.1031395367971126,3.1547093051956692,4.2062790735942253,5.2578488419927822,6.3094186103913383,7.3609883787898944,8.4125581471884505,9.4641279155870066
3.0999999999999779,1.0415806624333126,2.0831613248666252,3.1247419872999380,4.1663226497332504,5.2079033121665637,6.2494839745998760,7.2910646370331884,8.3326452994665008,9.3742259618998141
3.1099999999999777,1.0315873984364761,2.0631747968729521,3.0947621953094284,4.1263495937459043,5.1579369921823801,6.1895243906188568,7.2211117890553327,8.2526991874918085,9.2842865859282853
3.1199999999999775,1.0215909757261186,2.0431819514522371,3.0647729271783559,4.0863639029044743,5.1079548786305926,6.1295458543567118,7.1511368300828302,8.1727278058089485,9.1943187815350669
3.1299999999999772,1.0115923939361808,2.0231847878723617,3.0347771818085429,4.0463695757447233,5.0579619696809051,6.0695543636170859,7.0811467575532667,8.0927391514894467,9.1043315454256284
3.1399999999999770,1.0015926529165100,2.0031853058330200,3.0047779587495298,4.0063706116660400,5.0079632645825498,6.0095559174990596,7.0111485704155694,8.0127412233320801,9.0143338762485890
3.1499999999999768,0.9915927526328745,1.9831855052657490,2.9747782578986235,3.9663710105314980,4.9579637631643720,5.9495565157972470,6.9411492684301210,7.9327420210629960,8.9243347736958700
3.1599999999999766,0.9815936930669698,1.9631873861339395,2.9447810792009093,3.9263747722678790,4.9079684653348483,5.8895621584018185,6.8711558514687878,7.8527495445357580,8.8343432376027273
3.1699999999999764,0.9715964741164197,1.9431929482328394,2.9147894223492594,3.8863858964656788,4.8579823705820990,5.8295788446985188,6.8011753188149378,7.7727717929313576,8.7443682670477774
3.1799999999999762,0.9616020954947886,1.9232041909895772,2.8848062864843658,3.8464083819791544,4.8080104774739425,5.7696125729687315,6.7312146684635197,7.6928167639583087,8.6544188594530969
3.1899999999999760,0.9516115566316098,1.9032231132632196,2.8548346698948293,3.8064462265264392,4.7580577831580486,5.7096693397896585,6.6612808964212684,7.6128924530528783,8.5645040096844873
3.1999999999999758,0.9416258565724442,1.8832517131448885,2.8248775697173327,3.7665034262897770,4.7081292828622212,5.6497551394346655,6.5913809960071097,7.5330068525795539,8.4746327091519991
3.2099999999999755,0.9316459938789766,1.8632919877579532,2.7949379816369300,3.7265839755159065,4.6582299693948830,5.5898759632738599,6.5215219571528360,7.4531679510318130,8.3848139449107890
3.2199999999999753,0.9216729665291595,1.8433459330583191,2.7650188995874787,3.6866918661166381,4.6083648326457975,5.5300377991749574,6.4517107657041164,7.3733837322332763,8.2950566987624352
3.2299999999999751,0.9117077718174171,1.8234155436348343,2.7351233154522516,3.6468310872696685,4.5585388590870863,5.4702466309045032,6.3819544027219202,7.2936621745393371,8.2053699463567540
3.2399999999999749,0.9017514062549166,1.8035028125098331,2.7052542187647495,3.6070056250196663,4.5087570312745822,5.4105084375294989,6.3122598437844157,7.2140112500393325,8.1157626562942493
3.2499999999999747,0.8918048654699168,1.7836097309398335,2.6754145964097504,3.5672194618796671,4.4590243273495842,5.3508291928195009,6.2426340582894175,7.1344389237593342,8.0262437892292517
3.2599999999999745,0.8818691441082078,1.7637382882164157,2.6456074323246233,3.5274765764328313,4.4093457205410385,5.2912148646492465,6.1730840087574546,7.0549531528656626,7.9368222969738698
3.2699999999999743,0.8719452357336459,1.7438904714672918,2.6158357072009375,3.4877809429345836,4.3597261786682298,5.2316714144018750,6.1036166501355211,6.9755618858691673,7.8475071216028134
3.2799999999999740,0.8620341327287987,1.7240682654575974,2.5861023981863962,3.4481365309151948,4.3101706636439934,5.1722047963727924,6.0342389291015905,6.8962730618303896,7.7583071945591877
3.2899999999999738,0.8521368261957074,1.7042736523914148,2.5564104785871224,3.4085473047828296,4.2606841309785368,5.1128209571742449,5.9649577833699521,6.8170946095656593,7.6692314357613665
3.2999999999999736,0.8422543058567776,1.6845086117135553,2.5267629175703332,3.3690172234271105,4.2112715292838878,5.0535258351406664,5.8957801409974433,6.7380344468542210,7.5802887527109988
3.3099999999999734,0.8323875599558079,1.6647751199116159,2.4971626798674240,3.3295502398232317,4.1619377997790394,4.9943253597348480,5.8267129196906557,6.6591004796464635,7.4914880396022721
3.3199999999999732,0.8225375751591661,1.6450751503183323,2.4676127254774984,3.2901503006366646,4.1126878757958307,4.9352254509549969,5.7577630261141621,6.5803006012733292,7.4028381764324944
3.3299999999999730,0.8127053364571234,1.6254106729142468,2.4381160093713703,3.2508213458284936,4.0635266822856169,4.8762320187427406,5.6889373551998634,6.5016426916569872,7.3143480281141109
3.3399999999999728,0.8028918270653567,1.6057836541307133,2.4086754811960702,3.2115673082614267,4.0144591353267831,4.8173509623921404,5.6202427894574969,6.4231346165228533,7.2260264435882107
3.3499999999999726,0.7930980283266271,1.5861960566532542,2.3792940849798816,3.1723921133065085,3.9654901416331358,4.7585881699597632,5.5516861982863901,6.3447842266130170,7.1378822549396448
3.3599999999999723,0.7833249196126473,1.5666498392252945,2.3499747588379418,3.1332996784505891,3.9166245980632359,4.6999495176758836,5.4832744372885305,6.2665993569011782,7.0499242765138250
3.3699999999999721,0.7735734782261441,1.5471469564522882,2.3207204346784325,3.0942939129045763,3.8678673911307206,4.6414408693568650,5.4150143475830088,6.1885878258091527,6.9621613040352965
3.3799999999999719,0.7638446793031302,1.5276893586062603,2.2915340379093907,3.0553787172125206,3.8192233965156510,4.5830680758187814,5.3469127551219113,6.1107574344250413,6.8746021137281712
3.3899999999999717,0.7541394957153905,1.5082789914307810,2.2624184871461717,3.0165579828615621,3.7706974785769525,4.5248369742923433,5.2789764700077342,6.0331159657231241,6.7872554614385141
3.3999999999999715,0.7444588979731963,1.4889177959463926,2.2333766939195887,2.9778355918927852,3.7222944898659813,4.4667533878391774,5.2112122858123735,5.9556711837855705,6.7001300817587666
3.4099999999999713,0.7348038541282544,1.4696077082565089,2.2044115623847631,2.9392154165130178,3.6740192706412724,4.4088231247695262,5.1436269788977809,5.8784308330260355,6.6132346871542902
3.4199999999999711,0.7251753296769037,1.4503506593538074,2.1755259890307110,2.9007013187076147,3.6258766483845184,4.3510519780614221,5.0762273077383266,5.8014026374152294,6.5265779670921340
3.4299999999999708,0.7155742874635656,1.4311485749271311,2.1467228623906967,2.8622971498542622,3.5778714373178278,4.2934457247813933,5.0090200122449584,5.7245942997085244,6.4401685871720904
3.4399999999999706,0.7060016875844604,1.4120033751689207,2.1180050627533813,2.8240067503378414,3.5300084379223020,4.2360101255067626,4.9420118130912227,5.6480135006756829,6.3540151882601439
