"time","out1","out2","out3"
13.0000000000000000,21.2075439717238368,5.9999999999999982,8.4028035765762468
13.1000000000000014,3.7825087247134261,6.2999999999999980,8.8917558607126210
13.2000000000000011,4.1967239121126187,6.5999999999999979,9.3638987526541779
13.3000000000000007,5.4459944342212605,6.8999999999999977,9.8145147567003779
13.4000000000000004,5.9361237429576752,7.1999999999999975,10.2391014667014275
13.5000000000000000,7.1459506035916327,7.4999999999999973,10.6334165526121396
13.6000000000000014,7.7015069625005523,7.7999999999999972,10.9935201484513048
13.7000000000000011,8.8782543773921123,8.0999999999999979,11.3158142181400851
13.8000000000000007,9.4902826504812730,8.3999999999999986,11.5970785058890034
13.9000000000000004,10.6375183036429473,8.6999999999999993,11.8345027119291260
14.0000000000000000,11.2982017931023346,9.0000000000000000,12.0257145720981917
14.1000000000000014,12.4173005827295277,9.3000000000000007,12.1688035607197254
14.2000000000000011,13.1196581903859890,9.6000000000000014,12.2623399799438211
14.3000000000000007,14.2103581713032927,9.9000000000000021,12.3053892448152116
14.4000000000000004,14.9480196310743771,10.2000000000000028,12.2975212213369378
14.5000000000000000,8.6714050333635448,10.5000000000000036,12.2388145242267967
14.6000000000000014,8.7714050333635445,10.8000000000000043,12.1298557314247795
14.7000000000000011,10.4635010077134858,11.1000000000000050,11.9717335231999158
14.8000000000000007,10.7082370053816618,11.4000000000000057,11.7660278044166056
14.9000000000000004,12.2460161988824652,11.7000000000000064,11.5147939186471859
15.0000000000000000,12.6083015779899732,12.0000000000000071,11.2205421118580855
15.1000000000000014,16.0354466569525655,3.2999999999999998,10.8862124508616400
15.2000000000000011,16.4923492648824919,3.5999999999999996,10.5151454471401014
15.3000000000000007,17.7768157830019788,3.8999999999999995,10.1110486795588930
15.4000000000000004,18.3089514736764087,4.1999999999999993,9.6779597494639198
15.5000000000000000,19.0895658367665106,4.4999999999999991,9.2202059383033692
15.6000000000000014,19.6442904976605490,4.7999999999999989,8.7423609708617001
15.7000000000000011,20.3676599542344547,5.0999999999999988,8.2491993161132982
15.8000000000000007,20.9377159601902960,5.3999999999999986,7.7456484823065779
15.9000000000000004,21.6079300467169588,5.6999999999999984,7.2367397829302611
16.0000000000000000,22.1870913327246981,5.9999999999999982,6.7275580654920386
16.1000000000000014,22.8087258695770920,6.2999999999999980,-5.5805676516355796
16.1999999999999993,23.3917483602070710,6.5999999999999979,-6.0750807844326147
16.3000000000000007,23.9699790141689846,6.8999999999999977,-6.5547988781811641
16.4000000000000021,24.5525658832836839,7.1999999999999975,-7.0149287482671054
16.5000000000000000,19.8266971921366846,7.4999999999999973,-7.4508729291349125
16.6000000000000014,19.9266971921366860,7.7999999999999972,-7.8582756106436884
16.6999999999999993,20.9120395552979730,8.0999999999999979,-8.2330661598821528
16.8000000000000007,21.0925252246762724,8.3999999999999986,-8.5714997935869874
16.9000000000000021,21.9673498024118246,8.6999999999999993,-8.8701949947791885
17.0000000000000000,22.2109571907316905,9.0000000000000000,-9.1261672997637664
17.1000000000000014,22.9981904201059066,9.3000000000000007,-9.3368591179042539
17.1999999999999993,23.2912183394307171,9.6000000000000014,-9.5001652862226997
17.3000000000000007,24.0111367338731299,9.9000000000000021,-9.6144541034920366
17.4000000000000021,24.3429728782086272,10.2000000000000028,-9.6785836336551245
17.5000000000000000,25.0135080070832316,10.5000000000000036,-9.6919131156720990
17.6000000000000014,25.3761349681950144,10.8000000000000043,-9.6543093657926047
17.6999999999999993,26.0130701075553894,11.1000000000000050,-9.5661481082835209
17.8000000000000007,26.4006341757806808,11.4000000000000057,-9.4283102213160070
17.9000000000000021,27.0177213731980821,11.7000000000000064,-9.2421729355217117
18.0000000000000000,27.4261511804408364,12.0000000000000071,-9.0095960731592708
18.1000000000000014,5.5806237713392131,3.2999999999999998,-8.7329034653847994
18.1999999999999993,6.0072893086387333,3.5999999999999996,-8.4148597332988597
18.3000000000000007,6.6180933859133457,3.8999999999999995,-8.0586426647660332
18.4000000000000021,7.0614987904833288,4.1999999999999993,-7.6678114630087624
18.5000000000000000,3.7274447447834960,4.4999999999999991,-7.2462711842250345
18.6000000000000014,3.8274447447834961,4.7999999999999989,-6.7982337195574765
18.6999999999999993,4.8210188332243815,5.0999999999999988,-6.3281757112691253
18.8000000000000007,5.0022528412644620,5.3999999999999986,-5.8407938236135424
18.9000000000000021,5.9509382086226461,5.6999999999999984,-5.3409578153179513
19.0000000000000000,6.2019405220552812,5.9999999999999982,-4.8336618825636339
19.1000000000000014,7.1198267225790479,6.2999999999999980,-4.3239747586284478
19.2000000000000028,7.4314548439290586,6.5999999999999979,-3.8169890687793377
19.3000000000000007,8.3287854734541167,6.8999999999999977,-3.3177704464440207
19.4000000000000021,8.6936592773654944,7.1999999999999975,-2.8313069190762330
19.5000000000000000,9.5773433217276551,7.4999999999999973,-2.3624590694342418
19.6000000000000014,9.9893816929527404,7.7999999999999972,-1.9159114702446596
19.7000000000000028,10.8634710983309919,8.0999999999999979,-1.4961258775003368
19.8000000000000007,11.3175141090245468,8.3999999999999986,-1.1072966500694348
19.9000000000000021,12.1836587559193177,8.6999999999999993,-0.7533088410482047
20.0000000000000000,12.6751655517220634,8.9999999999999929,-0.4376993795948272
